10828, drydock1_SFSe, 0, -714.17, 616.797, 27.3703, 2.60070346942e-11, -1.36139137688e-13, 0.999986299217, -0.00523463263212, 140
10930, roadsSFSE24, 0, -734.67, 533.778, -2.3359, 0.116911627473, 0.116504085284, -0.696190211426, -0.698625549911, 258
1226, lamppost3, 0, 1179.506, -1674.59, 476.43, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1180.39431397, -1666.7513965, 476.23, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1181.662771, -1658.73147463, 476.03, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1182.69315428, -1650.54678225, 475.83, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1183.8072534, -1642.76067385, 475.63, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1184.81332041, -1634.93181643, 475.53, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1185.49696291, -1629.23699221, 475.23, 0, 0, 0.997564146925, -0.0697550913561, -1
1226, lamppost3, 0, 1202.107, -1593.56, 474.23, 1.4478541547e-06, 1.4478541547e-06, -0.995396206137, -0.0958456718097, -1
1226, lamppost3, 0, 1196.136, -1578.94, 473.93, 1.65673733487e-06, 1.65673733487e-06, -0.956304829234, -0.292371465054, -1
1226, lamppost3, 0, 1187.187, -1570.01, 473.63, 1.76874523984e-06, 1.76874523984e-06, -0.902585446187, -0.430510757501, -1
1226, lamppost3, 0, 1174.705, -1561.26, 473.23, 1.81243531969e-06, 1.81243531969e-06, -0.866025624914, -0.499999616985, -1
1226, lamppost3, 0, 1161.644, -1554.49, 472.23, 1.83189364996e-06, 1.83189364996e-06, -0.843391703242, -0.537299204258, -1
1226, lamppost3, 0, 957.078, -1539.55, 442.23, 1.47860220512e-06, 1.47860220512e-06, -0.121870557882, -0.992546002519, -1
1226, lamppost3, 0, 959.125, -1529.06, 441.23, 0, 0, 0.0174523916974, 0.999847695414, -1
1226, lamppost3, 0, 957.111, -1517.76, 440.73, 0, 0, 0.165050084928, -0.98628518668, -1
1226, lamppost3, 0, 952.066, -1508.47, 440.03, 0, 0, 0.342022359821, -0.939691814044, -1
1226, lamppost3, 0, 943.977, -1500.8, 438.73, 0, 0, 0.492425491157, -0.8703546034, -1
1226, lamppost3, 0, 625.7499, -1345.79, 377.93, 0, 0, 0.382685577512, -0.92387864396, -1
1226, lamppost3, 0, 619.5029, -1337.9, 376.93, 0, 0, 0.392339244192, -0.919820589826, -1
1226, lamppost3, 0, 610.8355, -1330.4, 376.33, 0, 0, 0.461750607394, -0.887009795082, -1
1226, lamppost3, 0, 600.598, -1324.57, 375.33, 0, 0, 0.544640852495, -0.838669387657, -1
1226, lamppost3, 0, 589.3401, -1319.15, 374.53, 0, 0, 0.484811567207, -0.874618627919, -1
1226, lamppost3, 0, 580.7894, -1311.15, 373.83, 0, 0, 0.374608753069, -0.927182982007, -1
1226, lamppost3, 0, 573.7027, -1301.86, 373.43, 0, 0, 0.325570398634, -0.945517802864, -1
1226, lamppost3, 0, 567.662714534, -1292.54819828, 372.73, 0, 0, 0.325570398634, -0.945517802864, -1
1226, lamppost3, 0, 560.54779, -1282.24, 372.03, 0, 0, 0.358370137861, -0.933579586479, -1
1226, lamppost3, 0, 466.4701, -1430.43, 366.23, 0, 0, 0.992546325912, -0.121867924074, -1
1226, lamppost3, 0, 464.632604387, -1436.81704576, 365.93, 0, 0, 0.992546325912, -0.121867924074, -1
1226, lamppost3, 0, 463.290772417, -1443.32817905, 365.73, 0, 0, 0.992546325912, -0.121867924074, -1
1226, lamppost3, 0, 409.89, -1313.84, 352.73, 1.14226463638e-06, 1.14226463638e-06, 0.130524767157, -0.991445048985, -1
1226, lamppost3, 0, 406.033, -1300.21, 352.33, 0, 0, 0.156436954913, -0.987687946235, -1
1226, lamppost3, 0, 400.72, -1287.15, 351.63, 0, 0, 0.233447750606, -0.972369347387, -1
1226, lamppost3, 0, 393.452, -1275.65, 350.93, 0, 0, 0.30070808423, -0.953716230374, -1
1226, lamppost3, 0, 384.52, -1266.85, 350.03, 0, 0, 0.469473541302, -0.882946540861, -1
1226, lamppost3, 0, 373.404, -1261.97, 349.13, 0, 0, 0.649449612128, -0.760404629988, -1
1226, lamppost3, 0, 35.594, -1200.29, 308.73, 0, 0, 0.819153101257, -0.573574926841, -1
1226, lamppost3, 0, 25.215, -1201.32, 308.73, 6.54880920761e-08, 6.54880920761e-08, 0.68199692609, -0.731355038817, -1
1226, lamppost3, 0, 14.756, -1303.5, 308.73, 3.74091625378e-07, 3.74091625378e-07, 0.551935467091, -0.833886826953, -1
1226, lamppost3, 0, 5.728, -1192.42, 308.73, 0, 0, 0.453992509449, -0.891005500187, -1
